OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country
"1474",9.06298149435,-75.12276561900,10807.53831050000,"16","1138",COL.SUC,"Department of Sucre, Colombia","0",CLM-OO,Colombia,CLM,"83","8",Southern America,COL,Colombia
"1475",-33.70327743540,-55.90194246690,10728.92722380000,"8","1207",URY.FLA,"Department of Florida, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1476",-4.16932060825,-78.90215593330,10581.57906820000,"12","1162",ECU.ZAM,"Department of Zamora.Chinchipe, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1477",-31.64749508560,-55.03440945030,9792.02337103000,"1","1213",URY.RIV,"Department of Rivera, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1479",-26.23485601720,-56.05890686180,9544.01479760000,"1","1166",PRY.CAZ,"Department of Caazapá, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1482",-33.47786124990,-57.76432541170,8817.18819761000,"4","1217",URY.SOR,"Department of Soriano, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1483",-32.71725686320,-57.46636882020,8812.75356081000,"5","1212",URY.RIO,"Department of Río Negro, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1484",-26.03942672450,-57.12992727780,8719.09932826000,"2","1175",PRY.PAR,"Department of Paraguarí, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1485",-3.01380939018,-79.14645985580,8006.24374364000,"121","1143",ECU.AZU,"Department of Azuay, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1486",5.33202802908,-75.33899911800,7554.43112270000,"68","1117",COL.CAL,"Department of Caldas, Colombia","0",CLM-OO,Colombia,CLM,"83","8",Southern America,COL,Colombia
"1487",-1.34418467069,-79.48693417770,7224.26708780000,"155","1154",ECU.RIO,"Department of Los.Ríos, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1488",-1.96847659877,-78.71593693160,6485.65773590000,"99","1147",ECU.CHI,"Department of Chimborazo, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1489",-34.11219384600,-57.67853886090,6361.95028689000,"2","1204",URY.COL,"Department of Colonia, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1490",-0.86112605113,-78.85504485480,6011.48219956000,"86","1148",ECU.COT,"Department of Cotopaxi, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1491",-3.50803630675,-79.82623050750,5817.06135754000,"39","1149",ECU.ORO,"Department of El.Oro, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1492",-34.27395891980,-56.74566960570,5467.80442014000,"3","1216",URY.SAN,"Department of San José, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1494",-34.54699153800,-54.86186900620,5079.08506902000,"3","1209",URY.MAL,"Department of Maldonado, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1495",-34.51916276470,-55.95869146750,4852.64028632000,"8","1202",URY.CAN,"Department of Canelones, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1496",-25.19186162580,-56.94580571490,4798.03087552000,"3","1170",PRY.COR,"Department of Cordillera, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1497",0.40588163464,-78.35585816660,4793.90355031000,"133","1152",ECU.IMB,"Department of Imbabura, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1499",10.71712161070,-74.90317638550,4415.24111552000,"45","1114",COL.ATL,"Department of Atlántico, Colombia","0",CLM-OO,Colombia,CLM,"83","8",Southern America,COL,Colombia
"1500",5.06808208193,-75.92144949260,4038.30094702000,"47","1135",COL.RIS,"Department of Risaralda, Colombia","0",CLM-OO,Colombia,CLM,"83","8",Southern America,COL,Colombia
"1501",-1.59053574527,-79.10231809130,3930.27066567000,"65","1144",ECU.BOL,"Department of Bolívar, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1502",-25.82298801570,-56.29539769230,3824.32817989000,"2","1171",PRY.GUA,"Department of Guairá, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1503",0.74040502982,-78.04864566580,3553.29105292000,"73","1146",ECU.CAR,"Department of Carchi, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1504",-1.29086710914,-78.50471573660,3380.50693872000,"151","1161",ECU.TUN,"Department of Tungurahua, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1505",-2.52945565035,-79.02443801280,3323.00029257000,"55","1145",ECU.CAN,"Department of Cañar, Ecuador","0",ECU-OO,Ecuador,ECU,"83","8",Southern America,ECU,Ecuador
"1506",-25.53489502850,-57.49360615470,2418.53841570000,"4","1168",PRY.CEN,"Department of Central, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1507",4.47823350882,-75.69018259510,1730.56637558000,"64","1134",COL.QUI,"Department of Quindío, Colombia","0",CLM-OO,Colombia,CLM,"83","8",Southern America,COL,Colombia
"1508",-34.82581805630,-56.22673021100,474.52750900500,"14","1210",URY.MON,"Department of Montevideo, Uruguay","0",URU-OO,Uruguay,URU,"85","8",Southern America,URY,Uruguay
"1509",12.95185523310,-81.52318732680,52.36373286850,"33","1136",COL.SPS,"Department of San Andrés, Providencia y Santa Catalina, Colombia","1",CLM-OO,Colombia,CLM,"83","8",Southern America,COL,Colombia
"1510",-38.69563794000,-72.27993240750,34415.72499870000,"10","1228",CHL.RAR,"Región de La Araucanía, Chile","0",CLC-LA,La Araucania,CLC,"85","8",Southern America,CHL,Chile
"1511",6.21331337584,-63.48632966900,239937.84950800001,"52","1235",VEN.BOL,"State of Bolívar, Venezuela","0",VEN-OO,Venezuela,VEN,"82","8",Southern America,VEN,Venezuela (Bolivarian Republic of)
"1512",3.41241095035,-65.93688882900,183048.34321299999,"36","1236",VEN.AMZ,"State of Amazonas, Venezuela","0",VEN-OO,Venezuela,VEN,"82","8",Southern America,VEN,Venezuela (Bolivarian Republic of)
"1513",8.75975375419,-61.32994214790,40024.28537730000,"34","1237",VEN.AMC,"State of Delta Amacuro, Venezuela","0",VEN-OO,Venezuela,VEN,"82","8",Southern America,VEN,Venezuela (Bolivarian Republic of)
"1514",-17.29422484890,-61.46098744330,355513.51067900000,"396","1238",BOL.SCR,"Region de Santa Cruz, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1515",-13.85661153700,-65.15384976470,219769.43630999999,"164","1239",BOL.BEN,"Region del Beni, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1516",-15.22300140190,-68.12551939730,131113.90525200000,"667","1240",BOL.LPA,"Region de La Paz, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1517",-20.53805043400,-66.72667155090,119436.44557100000,"56","1241",BOL.POT,"Region de Potosí, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1518",-11.09125822040,-67.31771832750,63449.02729490000,"77","1242",BOL.PAN,"Region de Pando, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1519",-17.23216484020,-65.63291732160,54260.07286630000,"346","1243",BOL.COC,"Region de Cochabamba, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1520",-18.62618565490,-67.69140764390,51674.92626290000,"37","1244",BOL.ORU,"Region de Oruro, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1521",-20.03866053370,-64.29023967610,50870.56400670000,"144","1245",BOL.CHU,"Region de Chuquisaca, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1522",-21.59258610120,-63.88307570390,37305.09686970000,"135","1246",BOL.TAR,"Region de Tarija, Bolivia","0",BOL-OO,Bolivia,BOL,"83","8",Southern America,BOL,Bolivia (Plurinational State of)
"1523",53.90474882500,47.96307182770,36840.83737060000,"201","1247",RUS.UL,"Ulyanovsk Oblast, Russian Federation","0",RUC-OO,Central European Russia,RUC,"14","1",Europe,RUS,Russian Federation (the)
"1524",-21.90423897490,-61.05816874160,88569.09036810001,"1","1248",PRY.BOQ,"Boquerón, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1525",-20.58976842880,-59.41000903950,77727.69870620000,"3","1249",PRY.ALP,"Alto Paraguay, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1526",-23.61277276290,-58.68596510840,73175.16387200000,"1","1250",PRY.HAY,"Presidente Hayes, Paraguay","0",PAR-OO,Paraguay,PAR,"85","8",Southern America,PRY,Paraguay
"1530",-46.97978007560,167.90264629300,1618.92426135000,"209","1258",NZL.STI,New Zealand Stewart Island,"1",NZS-OO,New Zealand South,NZS,"51","5",Australasia,NZL,New Zealand
"1528",-38.58107443520,175.73047974800,114432.43908000000,"1576","1256",NZL.NOI,New Zealand North Island,"1",NZN-OO,New Zealand North,NZN,"51","5",Australasia,NZL,New Zealand
"1529",-43.98245094820,170.51876894500,150795.96141200000,"1378","1257",NZL.SOI,New Zealand South Island (without Stewart Island etc.),"1",NZS-OO,New Zealand South,NZS,"51","5",Australasia,NZL,New Zealand
"1531",38.27841020430,73.53641232920,38629.35214090000,"11","1259",TJK.KUR,Kuram,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1532",37.47662247560,72.15526891370,9098.28131845000,"10","1260",TJK.MOG,Mogoltausian,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1533",38.11214983160,69.50562699170,8781.24076624000,"19","1261",TJK.PRI,Prisyrdarian,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1534",37.54842303370,68.39321195150,8317.38394820000,"13","1262",TJK.TUA,Turkestanian A,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1535",39.33013688780,69.46396376450,7216.08558028000,"13","1263",TJK.TUB,Turkestanian B,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1536",39.17808601260,71.31297788180,7114.52837264000,"18","1264",TJK.ZEA,Zeravshanian A,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1537",38.08057755310,72.10587030640,6106.82727652000,"17","1265",TJK.ZEB,Zeravshanian B,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1538",38.52416793480,70.29040095030,5545.91326034000,"16","1266",TJK.ZEC,Zeravshanian C,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1539",40.34687006160,69.97996641260,5062.17178027000,"20","1267",TJK.HDA,Hissaro-Darvasian A,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1540",39.24710435790,68.21071747560,4282.53996376000,"10","1268",TJK.HDB,Hissaro-Darvasian B,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1541",39.02026454830,70.13370636020,4110.27017454000,"11","1269",TJK.HDC,Hissaro-Darvasian C,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1542",38.32870827080,68.58429449190,4055.22879586000,"10","1270",TJK.HDD,Hissaro-Darvasian D,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1543",39.75845901000,69.02420806760,3824.73148733000,"12","1271",TJK.HDE,Hissaro-Darvasian E,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1544",38.76516061910,71.43327546590,3733.26997267000,"12","1272",TJK.HDF,Hissaro-Darvasian F,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1545",38.77999772810,68.66036362640,3713.73541183000,"46","1273",TJK.STA,South Tajikistanian A,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1546",38.43005936480,71.80771942510,3581.54780636000,"21","1274",TJK.STB,South Tajikistanian B,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1547",37.48382597600,69.16362378930,3487.77767217000,"23","1275",TJK.STC,South Tajikistanian C,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1548",40.65598654570,69.88962826720,3154.39415308000,"13","1276",TJK.STD,South Tajikistanian D,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1549",36.95701656010,71.97850671000,2902.37673473000,"12","1277",TJK.ETA,Eastern Tajikistanian A,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1550",38.89257198280,69.45460614950,2619.93963882000,"8","1278",TJK.ETB,Eastern Tajikistanian B,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1551",38.43365634170,70.80601959080,2279.16381227000,"14","1279",TJK.ETC,Eastern Tajikistanian C,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1552",39.37218097420,67.67079205360,1860.67231181000,"15","1280",TJK.WPA,Western Pamirian A,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1553",37.71440981600,70.13281374370,872.46877216400,"19","1281",TJK.WPB,Western Pamirian B,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1554",40.05110338480,70.63900916570,650.07045186600,"13","1282",TJK.WPC,Western Pamirian C,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1555",39.49993385610,71.34338810200,509.47544292200,"1","1283",TJK.EPA,Eastern Pamirian,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1556",40.30353149030,69.47852632140,484.79201584800,"2","1284",TJK.ALA,Alayan,"0",TZK-OO,Tadzhikistan,TZK,"32","3",Asia-Temperate,TJK,Tajikistan
"1558",48.94621069490,11.42234448390,70505.99735419999,"422","1286",DEU.BY,"Bayern, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1565",52.77034433330,9.16992400295,47767.54597390000,"294","1293",DEU.NI,"Niedersachsen, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1557",48.54189241810,9.05144111988,35989.07108270000,"329","1285",DEU.BW,"Baden-Württemberg, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1566",51.47667337380,7.56652845445,34273.77550420000,"382","1294",DEU.NW,"Nordrhein-Westfalen, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1560",52.47328025000,13.39906636190,29458.37774620000,"276","1288",DEU.BB,"Brandenburg, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1564",53.75312017690,12.53758378440,23193.15829860000,"186","1292",DEU.MV,"Mecklenburg-Vorpommern, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1563",50.60221272090,9.03943801768,20983.45779990000,"357","1291",DEU.HE,"Hessen, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1569",52.01193723030,11.70549563510,20602.67508600000,"600","1297",DEU.ST,"Sachsen-Anhalt, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1567",49.91652330890,7.45364496241,19835.08321900000,"403","1295",DEU.RP,"Rheinland-Pfalz, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1570",51.05125501030,13.35413618920,18417.92417220000,"464","1298",DEU.SN,"Sachsen, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1572",50.90297495170,11.03048453640,16256.10846450000,"369","1300",DEU.TH,"Thüringen, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1571",54.18882681310,9.80582802466,15651.81255600000,"198","1299",DEU.SH,"Schleswig-Holstein, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1568",49.39115878820,6.95720789472,2560.73720667000,"276","1296",DEU.SL,"Saarland, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1559",52.49933630000,13.40878222440,885.31808391000,"185","1287",DEU.BE,"Berlin, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1562",53.55456803080,10.02720903880,768.15674345900,"186","1290",DEU.HH,"Hamburg, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1561",53.11214432390,8.78623449740,318.85793518600,"125","1289",DEU.HB,"Bremen, Germany","0",GER-OO,Germany,GER,"11","1",Europe,DEU,Germany
"1068",-9.15438848311,-74.37806457070,1289866.40008999989,"366","530",PER,Peru,"0",PER-OO,Peru,PER,"83","8",Southern America,PER,Peru
